year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution
2020,80,"(Items71-80)

                           Getting the Drift
Most snow falls from extensive banks of stable nimbus clouds. The
genesis of a snowflake requires fairly slow and continuous crystallization
with little turbulence. If the wind continues to carry clouds toward high
ground, or if a warm air mass slides smoothly over a cold one, snow can
5 persist for as long, and over as large a continuous area, as ordinary
rainfall.
Hailstones are formed in conditions of violent convection inside tall,
isolated, unstable cumulonimbus clouds where there is very strong internal
circulation, Mosthailstones have a layered structure, showing that they
10 have been cycled several times between freezing and melting levels.
Eventually the cloud grows to the point where its shadow prevents the sun
from heating the ground which normally supplies the rising thermals
necessary to keep the stones airborne, and so they fall in a brief, localized
burst.
15 Deep layers of hail do occur but, as the largest cumulonimbus clouds
are formed on clear sunny days over hot ground, and as the same cloud
may also precipitate warm rain, hailstones tend to melt quickly. As hail is
macroscopically denser than fresh snow, the same mass of water will
produce a much deeper layer of snow over a given area","It can be inferred from the passage that _____.
1. snowflakes become snowstorms with little turbulence
2. snowstorms and hailstorms are produced from the same kind of
    clouds
3. snowstorms last longer and produce ad eeper layer of hailstones than
    hailstorms do
4. the conditions within cloud can result in different kinds of natural
    phenomena
5. snow and hailstones are produced in the same way","4. the conditions within cloud can result in different kinds of natural
    phenomena",TRUE,TRUE,TRUE
2019,1,"Dialog Completion (Items 1 - 10) Direction: Read the dialogs and choose the expression that BEST completes each missing part. Dialog 1: At Jack's house: Jack: Hi Pam. Glad that you could come. Pam: Hi Jack. Nice to see you again. (1) Jack: Pretty good. How about you? Pam: (2) I've been working like a slave since last month. Jack: (3) I think you should get some rest. Let's go to Ben's Café, shall we? Pam: (4) but I have to submit my project the day after tomorrow. (5) Jack: All right, just let me know when you are free. ",1. Do I look nice? 2. How's it going? 3. Was the traffic very heavy? 4. What do you think? 5. How do you like this dress?,2. How's it going?,TRUE,TRUE,TRUE
2019,2,"Dialog Completion (Items 1 - 10) Direction: Read the dialogs and choose the expression that BEST completes each missing part. Dialog 1: At Jack's house: Jack: Hi Pam. Glad that you could come. Pam: Hi Jack. Nice to see you again. (1) Jack: Pretty good. How about you? Pam: (2) I've been working like a slave since last month. Jack: (3) I think you should get some rest. Let's go to Ben's Café, shall we? Pam: (4) but I have to submit my project the day after tomorrow. (5) Jack: All right, just let me know when you are free. ",1. Very busy 2. I don't remember 3. I love my job 4. Nothing to do 5. I look OK,1. Very busy,TRUE,TRUE,TRUE
2019,3,"Dialog Completion (Items 1 - 10) Direction: Read the dialogs and choose the expression that BEST completes each missing part. Dialog 1: At Jack's house: Jack: Hi Pam. Glad that you could come. Pam: Hi Jack. Nice to see you again. (1) Jack: Pretty good. How about you? Pam: (2) I've been working like a slave since last month. Jack: (3) I think you should get some rest. Let's go to Ben's Café, shall we? Pam: (4) but I have to submit my project the day after tomorrow. (5) Jack: All right, just let me know when you are free. ",1. How lucky! 2. Look at me 3. Have some tea 4. Make yourself at home 5. You poor thing!,5. You poor thing!,TRUE,TRUE,TRUE
2019,4,"Dialog Completion (Items 1 - 10) Direction: Read the dialogs and choose the expression that BEST completes each missing part. Dialog 1: At Jack's house: Jack: Hi Pam. Glad that you could come. Pam: Hi Jack. Nice to see you again. (1) Jack: Pretty good. How about you? Pam: (2) I've been working like a slave since last month. Jack: (3) I think you should get some rest. Let's go to Ben's Café, shall we? Pam: (4) but I have to submit my project the day after tomorrow. (5) Jack: All right, just let me know when you are free. ","1. Actually 2. Certainly 3. I'd love to 4. Yes, of course 5. Never mind",3. I'd love to,TRUE,TRUE,TRUE
2019,5,"Dialog Completion (Items 1 - 10) Direction: Read the dialogs and choose the expression that BEST completes each missing part. Dialog 1: At Jack's house: Jack: Hi Pam. Glad that you could come. Pam: Hi Jack. Nice to see you again. (1) Jack: Pretty good. How about you? Pam: (2) I've been working like a slave since last month. Jack: (3) I think you should get some rest. Let's go to Ben's Café, shall we? Pam: (4) but I have to submit my project the day after tomorrow. (5) Jack: All right, just let me know when you are free. ",1. I'm not sure 2. How come you missed it 3. You're very kind 4. Maybe next time 5. How nice you are,4. Maybe next time,TRUE,TRUE,TRUE
2019,6,"Dialog 2: At a job interview Interviewer: Good morning. Are you David Scotts? (6) David: Good morning. Thank you. Interviewer: (7) David: I just got my Bachelor's degree in Marketing from the University of Toronto last June. Interviewer: (8) David: Well, when I was a student, I worked part-time as a salesperson at ABC Company last summer. Interviewer: I see. (9) David: I have a positive attitude, communication skills, and a good service mind. Interviewer: Where do you see yourself in the next five years? David: (10) I hope to be promoted to a managerial position.",1. You're welcome 2. Show me the way 3. Please have a seat 4. Nice to see you again 5. Good that you've applied,3. Please have a seat,TRUE,TRUE,TRUE
2019,7,"Dialog 2: At a job interview Interviewer: Good morning. Are you David Scotts? (6) David: Good morning. Thank you. Interviewer: (7) David: I just got my Bachelor's degree in Marketing from the University of Toronto last June. Interviewer: (8) David: Well, when I was a student, I worked part-time as a salesperson at ABC Company last summer. Interviewer: I see. (9) David: I have a positive attitude, communication skills, and a good service mind. Interviewer: Where do you see yourself in the next five years? David: (10) I hope to be promoted to a managerial position.",1. Who are you 2. What should you do 3. Are you David Scotts 4. Where did you grow up 5. Could you tell me briefly about yourself,5. Could you tell me briefly about yourself,TRUE,TRUE,TRUE
2019,8,"Dialog 2: At a job interview Interviewer: Good morning. Are you David Scotts? (6) David: Good morning. Thank you. Interviewer: (7) David: I just got my Bachelor's degree in Marketing from the University of Toronto last June. Interviewer: (8) David: Well, when I was a student, I worked part-time as a salesperson at ABC Company last summer. Interviewer: I see. (9) David: I have a positive attitude, communication skills, and a good service mind. Interviewer: Where do you see yourself in the next five years? David: (10) I hope to be promoted to a managerial position.",1. How do you like this company 2. When can you start work 3. Did you come here alone 4. What is your work experience 5. Could you recommend something more,4. What is your work experience,TRUE,TRUE,TRUE
2019,9,"Dialog 2: At a job interview Interviewer: Good morning. Are you David Scotts? (6) David: Good morning. Thank you. Interviewer: (7) David: I just got my Bachelor's degree in Marketing from the University of Toronto last June. Interviewer: (8) David: Well, when I was a student, I worked part-time as a salesperson at ABC Company last summer. Interviewer: I see. (9) David: I have a positive attitude, communication skills, and a good service mind. Interviewer: Where do you see yourself in the next five years? David: (10) I hope to be promoted to a managerial position.",1. What is your motivation 2. What is your future plan 3. What are your strengths 4. What is your opinion about the job 5. What do you plan to do on your job,3. What are your strengths,TRUE,TRUE,TRUE
2019,10,"Dialog 2: At a job interview Interviewer: Good morning. Are you David Scotts? (6) David: Good morning. Thank you. Interviewer: (7) David: I just got my Bachelor's degree in Marketing from the University of Toronto last June. Interviewer: (8) David: Well, when I was a student, I worked part-time as a salesperson at ABC Company last summer. Interviewer: I see. (9) David: I have a positive attitude, communication skills, and a good service mind. Interviewer: Where do you see yourself in the next five years? David: (10) I hope to be promoted to a managerial position.",1. Not really 2. Frankly speaking 3. Absolutely correct 4. Completely agree 5. Unfortunately wrong,2. Frankly speaking,TRUE,TRUE,TRUE
2019,11,"Situation: After listening to her husband explain why he does not want her to buy a new diamond ring, Alice completely accepts his reasons. She says ""____""",1. I'm so jealous of you 2. It's my pleasure 3. You're so sociable 4. I couldn't agree more 5. I'm not proud of you,4. I couldn't agree more,TRUE,TRUE,TRUE
2019,12,"Situation: Martin has just finished his speech at the conference, and Lucy really appreciates his talk. She says ""____""","1. How awful 2. Well, that's quite nice 3. What a great talk 4. You should have talked less 5. What an embarrassing performance",3. What a great talk,TRUE,TRUE,TRUE
2019,13,"Situation: Jane is late for an appointment with Mr. Hopkins, who has been waiting for half an hour. When she sees Mr. Hopkins, she says ""____""",1. I won't be long 2. I must apologize 3. I hope you're all right 4. I'm sorry that you're here 5. I'd like to send my regards to you,2. I must apologize,TRUE,TRUE,TRUE
2019,14,"Situation: Edward has just missed his train. He calls his wife to tell her that he will be home late. She says ""____""",1. No problem 2. Is that alright 3. You won't miss it 4. You'll get used to it 5. I hope you'll get over it,1. No problem,TRUE,TRUE,TRUE
2019,15,"Situation: A couple sitting behind Cathy in the movie theater keep talking, which disturbs her. So, Cathy says to them politely ""____""","1. I'm sorry you're rude 2. What a noise 3. I can't stand you talking 4. Don't talk too much 5. I'm sorry, but you're annoying others","5. I'm sorry, but you're annoying others",TRUE,TRUE,TRUE
2019,16,"By the time John and Kate arrived at the auditorium, all the doors ""____""",1. are locked 2. had been locked 3. are locking 4. had been locking 5. would have locked,2. had been locked,TRUE,TRUE,TRUE
2019,17,"The new girl in my class admitted that she had lost the borrowed books and she ""____"" willing to pay the fine",1. will have been 2. has been 3. was 4. had been 5. was being,3. was,TRUE,TRUE,TRUE
2019,18,"In the box of five, I found two sets of broken cups and saucers and ""____""",1. unbroken ones were the rest 2. the rest three unbroke 3. the rest were unbroken 4. others unbroke 5. three others were the ones unbreak,3. the rest were unbroken,TRUE,TRUE,TRUE
2019,19,"Thomas Jones, ""____"", has been chosen mayor of the town to the university",1. with whom I used to commute 2. I used to commute with whom 3. that I used to commute with 4. with who I used to commute 5. I used to commute with him,1. with whom I used to commute,TRUE,TRUE,TRUE
2019,20,"The new student from the city is not yet accustomed ""____"" local spicy food",1. to eat 2. eat 3. eating 4. to eating 5. to be eating,4. to eating,TRUE,TRUE,TRUE
2019,21,"The registration official ""____"" all the senior students to collect their deposit money but he forgot to do so",1. was to remind 2. had reminded 3. was reminding 4. reminded 5. would be reminding,2. had reminded,TRUE,TRUE,TRUE
2019,22,____ beside his damaged vehicle,1. The motorist in the middle of the road lying 2. Lay in the middle of the road the motorist 3. In the middle of the road lay the motorist 4. In the road the motorist lay in the middle 5. In the road in the middle the motorist lay,3. In the middle of the road lay the motorist,TRUE,TRUE,TRUE
2019,23,____ to the L.P. National Park since all the facilities were renovated and improved,1. There have been a lot of visitors 2. They have been a lot of visitors 3. A lot of visitors they have been 4. A lot of visitors there have been 5. There have had a lot of visitors,1. There have been a lot of visitors,TRUE,TRUE,TRUE
2019,24,"Paula wants to make a birthday cake for her daughter, but she does not have _____ sugar left.",1. many 2. some 3. much 4. any of 5. an amount of,3. much,TRUE,TRUE,TRUE
2019,25,"_____Jimmy smoked, _____ from his illness.",1. Little / he recovered fast 2. The least / faster he recovered 3. The less the faster he recovered 4. The little / he recovered fast 5. The least / he recovered faster,5. The least / he recovered faster,TRUE,TRUE,TRUE
2019,26,"Directions: There are two passages in this section. In each passage, five mistakes are underlined. Following each passage, find the corrections of the underlined mistakes. Choose the BEST corrections.  Passage 1: Items 26-30 A mother had put her little boy to bed and thought he had fallen asleep when he came downstairs and asked for a glass of water. The mother 26(had given) him a glass, and off he went to bed. However, a 27(few minutes late), he was back for more water. The mother wondered how he could be 28(enough thirsty) but gave the water to him anyway. A minute later, the kid was back. ""Can I have 29(the other water glass)?"" he asked. ""What's wrong with you?"" exclaimed the mother. ""That's the third glass of water 30(of night). How come you're so thirsty?""  ""Oh,"" said the little boy, ""The water's not for me. The roof's on fire.""",1. would have given 2. had been giving 3. gave 4. was giving 5. has given,3. gave,TRUE,TRUE,TRUE
2019,27,"Directions: There are two passages in this section. In each passage, five mistakes are underlined. Following each passage, find the corrections of the underlined mistakes. Choose the BEST corrections.  Passage 1: Items 26-30 A mother had put her little boy to bed and thought he had fallen asleep when he came downstairs and asked for a glass of water. The mother 26(had given) him a glass, and off he went to bed. However, a 27(few minutes late), he was back for more water. The mother wondered how he could be 28(enough thirsty) but gave the water to him anyway. A minute later, the kid was back. ""Can I have 29(the other water glass)?"" he asked. ""What's wrong with you?"" exclaimed the mother. ""That's the third glass of water 30(of night). How come you're so thirsty?""  ""Oh,"" said the little boy, ""The water's not for me. The roof's on fire.""",1. later a few minute 2. a few minute late 3. very few minutes late 4. later few minutes 5. a few minutes later,5. a few minutes later,TRUE,TRUE,TRUE
2019,28,"Directions: There are two passages in this section. In each passage, five mistakes are underlined. Following each passage, find the corrections of the underlined mistakes. Choose the BEST corrections.  Passage 1: Items 26-30 A mother had put her little boy to bed and thought he had fallen asleep when he came downstairs and asked for a glass of water. The mother 26(had given) him a glass, and off he went to bed. However, a 27(few minutes late), he was back for more water. The mother wondered how he could be 28(enough thirsty) but gave the water to him anyway. A minute later, the kid was back. ""Can I have 29(the other water glass)?"" he asked. ""What's wrong with you?"" exclaimed the mother. ""That's the third glass of water 30(of night). How come you're so thirsty?""  ""Oh,"" said the little boy, ""The water's not for me. The roof's on fire.""",1. thirsty enough 2. such thirsty 3. that thirsty 4. thirsty much 5. too thirsty,3. that thirsty,TRUE,TRUE,TRUE
2019,29,"Directions: There are two passages in this section. In each passage, five mistakes are underlined. Following each passage, find the corrections of the underlined mistakes. Choose the BEST corrections.  Passage 1: Items 26-30 A mother had put her little boy to bed and thought he had fallen asleep when he came downstairs and asked for a glass of water. The mother 26(had given) him a glass, and off he went to bed. However, a 27(few minutes late), he was back for more water. The mother wondered how he could be 28(enough thirsty) but gave the water to him anyway. A minute later, the kid was back. ""Can I have 29(the other water glass)?"" he asked. ""What's wrong with you?"" exclaimed the mother. ""That's the third glass of water 30(of night). How come you're so thirsty?""  ""Oh,"" said the little boy, ""The water's not for me. The roof's on fire.""",1. one other water glass 2. another glass of water 3. another water glass 4. the other glass of water 5. one another glass of water,2. another glass of water,TRUE,TRUE,TRUE
2019,30,"Directions: There are two passages in this section. In each passage, five mistakes are underlined. Following each passage, find the corrections of the underlined mistakes. Choose the BEST corrections.  Passage 1: Items 26-30 A mother had put her little boy to bed and thought he had fallen asleep when he came downstairs and asked for a glass of water. The mother 26(had given) him a glass, and off he went to bed. However, a 27(few minutes late), he was back for more water. The mother wondered how he could be 28(enough thirsty) but gave the water to him anyway. A minute later, the kid was back. ""Can I have 29(the other water glass)?"" he asked. ""What's wrong with you?"" exclaimed the mother. ""That's the third glass of water 30(of night). How come you're so thirsty?""  ""Oh,"" said the little boy, ""The water's not for me. The roof's on fire.""",1. during tonight 2. for a night 3. of this night 4. within a night 5. tonight,5. tonight,TRUE,TRUE,TRUE
2019,31,"Passage 2: Items 31-35 Many people believe that it is unlucky to walk under a ladder. Many others think that 31(break the mirror) or opening an umbrella indoors are signs of bad luck. It is 32(considered) unlucky if the 13th day of a month falls on a Friday. 33(In addition), finding a four-leaf clover, owning a rabbit's foot, or 34(seventh child of a family) are all signs of good luck. People who believe in things are said to be 35(superstitious).",1. to break mirrors 2. break a mirror 3. having broken mirrors 4. broke the mirror 5. breaking a mirror,5. breaking a mirror,TRUE,TRUE,TRUE
2019,32,"Passage 2: Items 31-35 Many people believe that it is unlucky to walk under a ladder. Many others think that 31(break the mirror) or opening an umbrella indoors are signs of bad luck. It is 32(considered) unlucky if the 13th day of a month falls on a Friday. 33(In addition), finding a four-leaf clover, owning a rabbit's foot, or 34(seventh child of a family) are all signs of good luck. People who believe in things are said to be 35(superstitious).",1. was being considered 2. was considering 3. is considering 4. is considered 5. is to be considering,4. is considered,TRUE,TRUE,TRUE
2019,33,"Passage 2: Items 31-35 Many people believe that it is unlucky to walk under a ladder. Many others think that 31(break the mirror) or opening an umbrella indoors are signs of bad luck. It is 32(considered) unlucky if the 13th day of a month falls on a Friday. 33(In addition), finding a four-leaf clover, owning a rabbit's foot, or 34(seventh child of a family) are all signs of good luck. People who believe in things are said to be 35(superstitious).",1. On the other hand 2. Nevertheless 3. Even so 4. Therefore 5. In other words,1. On the other hand,TRUE,TRUE,TRUE
2019,34,"Passage 2: Items 31-35 Many people believe that it is unlucky to walk under a ladder. Many others think that 31(break the mirror) or opening an umbrella indoors are signs of bad luck. It is 32(considered) unlucky if the 13th day of a month falls on a Friday. 33(In addition), finding a four-leaf clover, owning a rabbit's foot, or 34(seventh child of a family) are all signs of good luck. People who believe in things are said to be 35(superstitious).",1. be a seven child 2. being the seventh child 3. have seven children 4. to have seven children 5. to have the seventh child,2. being the seventh child,TRUE,TRUE,TRUE
2019,35,"Passage 2: Items 31-35 Many people believe that it is unlucky to walk under a ladder. Many others think that 31(break the mirror) or opening an umbrella indoors are signs of bad luck. It is 32(considered) unlucky if the 13th day of a month falls on a Friday. 33(In addition), finding a four-leaf clover, owning a rabbit's foot, or 34(seventh child of a family) are all signs of good luck. People who believe in things are said to be 35(superstitious).",1. all the things 2. such the thing 3. such things 4. all things 5. the thing,3. such things,TRUE,TRUE,TRUE
2019,36,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. What ever you will need are 2. Those which you need will be 3. What do you need must be 4. What you need are 5. That you need is,4. What you need are,FALSE,TRUE,TRUE
2019,37,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. It is about the same size as 2. The size is about the same with 3. You have about the size as same as 4. You have about the same size like 5. It is the size about the same with,1. It is about the same size as,FALSE,TRUE,TRUE
2019,38,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. Thirdly 2. Besides 3. Next 4. Therefore 5. Also,3. Nex,FALSE,TRUE,TRUE
2019,39,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. Put them into 2. Throw it under 3. Paste these onto 4. Place it around 5. Arrange them next to,3. Paste these onto,FALSE,TRUE,TRUE
2019,40,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. The paper covered balloon in a 2. A covering paper on the balloon to 3. A balloon with paper covering to 4. The covering paper of balloon on 5. Paper covered a balloon to the,1. The paper covered balloon in a,FALSE,TRUE,TRUE
2019,41,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. To fit your head 2. Your head is fitting 3. For your head fitted 4. For fitting your head 5. That your head must be fitted,1. To fit your head,FALSE,TRUE,TRUE
2019,42,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.","1. When making hair, glue to 2. Make a hair, glue to 3. To make hair, glue on 4. You use glue to make hair of 5. For the hair, you make glue with","3. To make hair, glue on",FALSE,TRUE,TRUE
2019,43,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.","1. Also your face must be drawn with wrinkles by 2. Then draw wrinkles onto your face with 3. The step to follow is drawing wrinkles for your face by 4. Following is drawing wrinkles onto your face using 5. To follow, wrinkles are drawn onto your face with",2. Then draw wrinkles onto your face with,FALSE,TRUE,TRUE
2019,44,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. For your frowning 2. For you to frown 3. When you frown 4. While you frowned 5. How you frown,3. When you frown,FALSE,TRUE,TRUE
2019,45,"Writing Ability (Items 36-45) Directions: Choose the word, phrase, clause, or sentence that BEST completes each blank in the passage. The set of pictures below will help you. Passage: Do you want to change your appearance with a wig and some wax crayons? (36)______ a balloon, paste, newspaper, and black or brown wax crayons. Now, follow these steps. First, blow up a balloon until (37) ______ your head. (38)______, tear the newspaper into 5 cm squares and (39) ______ the balloon, overlapping each piece. Leave the area around the neck of the balloon uncovered. Put (40)______ warm place for a week, then pop the balloon and carefully peel off the paper shell. Trim the base (41)______. (42)______ strands of wool, pieces of old fur, or even crunched up crepe paper. (43) _____ the crayons. Emphasize the lines that appear on your forehead. (44)______ Put lines around your eyes, nose, and mouth. (45)______ cut out little bits of black paper the same size as your front teeth. Lick  them and stick them into position.",1. For add effect 2. Having effects added 3. To have effects added 4. Having added effect 5. For added effect,5. For added effect,FALSE,TRUE,TRUE
2019,46,"Vocabulary: (Items 46-50) Directions: Choose the BEST alternatives to complete the passage. Passage: Ross Levy has been designing and making his own toys since he was a schoolboy. His workshop at the Art and Handicrafts Center now has over 90 (46)______  wooden toys (47)______ , from small animals to a hand-carved rocking horse. Ross uses pinus and rimu wood. When the (48)______ , they are hand-sanded, put together, and finally (49)______  with soybean oil. Ross Levy also has export orders to Europe, the United States, Canada, Asia, and Australia. Mail orders are always welcome. They will be packed and posted (50).______ ",1. Different 2. Namely 3. Unlikely 4. Unpopular 5. Artificial,1. Different,TRUE,TRUE,TRUE
2019,47,"Vocabulary: (Items 46-50) Directions: Choose the BEST alternatives to complete the passage. Passage: Ross Levy has been designing and making his own toys since he was a schoolboy. His workshop at the Art and Handicrafts Center now has over 90 (46)______  wooden toys (47)______ , from small animals to a hand-carved rocking horse. Ross uses pinus and rimu wood. When the (48)______ , they are hand-sanded, put together, and finally (49)______  with soybean oil. Ross Levy also has export orders to Europe, the United States, Canada, Asia, and Australia. Mail orders are always welcome. They will be packed and posted (50).______ ",1. Ordering 2. Sequencing 3. Ranging 4. Spreading 5. Lining,3. Ranging,TRUE,TRUE,TRUE
2019,48,"Vocabulary: (Items 46-50) Directions: Choose the BEST alternatives to complete the passage. Passage: Ross Levy has been designing and making his own toys since he was a schoolboy. His workshop at the Art and Handicrafts Center now has over 90 (46)______  wooden toys (47)______ , from small animals to a hand-carved rocking horse. Ross uses pinus and rimu wood. When the (48)______ , they are hand-sanded, put together, and finally (49)______  with soybean oil. Ross Levy also has export orders to Europe, the United States, Canada, Asia, and Australia. Mail orders are always welcome. They will be packed and posted (50).______ ",1. Shapes 2. Fractions 3. Diagrams 4. Charts 5. Images,1. Shapes,TRUE,TRUE,TRUE
2019,49,"Vocabulary: (Items 46-50) Directions: Choose the BEST alternatives to complete the passage. Passage: Ross Levy has been designing and making his own toys since he was a schoolboy. His workshop at the Art and Handicrafts Center now has over 90 (46)______  wooden toys (47)______ , from small animals to a hand-carved rocking horse. Ross uses pinus and rimu wood. When the (48)______ , they are hand-sanded, put together, and finally (49)______  with soybean oil. Ross Levy also has export orders to Europe, the United States, Canada, Asia, and Australia. Mail orders are always welcome. They will be packed and posted (50).______ ",1. Patched 2. Painted 3. Beautified 4. Coloured 5. Coated,5. Coated,TRUE,TRUE,TRUE
